essay_id_comp,judge_score
776FBF88E6FF,3
7770B90F2FEF,4
77788AFCC014,3
777E8CA790B3,5
7780043938EE,4
7782DC357595,4
7785695E4128,3
778D4138218D,4
7794085FE26D,4
77947A3CBF0F,3
779EADA2AEF5,3
77A579CB2F86,4
77A9AECC5F0D,4
77AD6EF55B2C,5
77AEF426D6C8,4
77B1A113941A,4
77B24A0D87C0,4
77B490FA901B,5
77B7E6ED8594,4
77BA08AAE108,3
77BC5E98CEC6,3
77BD30EC277D,4
77C4B9C80BCF,3
77C6991E5BEB,4
77C7BF4D07D2,3
77CD03AA7E0F,4
77D0D2C9ED91,4
77D210B9EC7E,3
77D40CC92F62,4
77D77EE99B3E,3
77E95471DE20,3
77EC35543BBE,4
780B8C757C48,5
7811A36C87ED,2
781AEBFF3786,3
781CBCA4C8BD,3
781EB1109B99,3
7820048B53C8,3
7828F43230C2,4
782EF1136565,4
78312744722D,4
7832EF6A2D70,3
7834D569421C,4
783A5BC572A9,3
783BF2A32C8E,3
783CDF5EA9E4,2
783F20C124A4,3
784C7AB308C6,3
78573079654D,3
78611275D9A2,5
7863164BA896,5
786CC75D9EEE,4
7870822546A4,3
787BA22FD1CF,3
7880E9702E1B,3
788E89F6806C,4
789FBEBEAA5A,5
78A6A188B132,3
78A7721BE775,4
78ACA86DE2DE,3
78AF7BDB9CE8,4
78B3A1ADC89B,4
78B951722074,5
78D1409FFDC7,4
78D5951B96C5,3
78E39B7962F1,4
78E9B6AC7532,3
78EE1B17A02D,5
78EE5E5D9395,4
78EEA7477151,4
78F04BE79449,3
78FA6A4C45F1,5
78FFA7DA37CA,5
7903205CD088,3
7907EE44F9B2,3
7910EA24344A,4
79125DE3F351,4
791E0902EAD5,3
79329585D105,4
7932EB16DD1A,5
793379D7FAE6,4
793517BB1BB3,4
793D97BCA3C4,4
7942D6E87A7B,4
794A0704B01C,5
79516FC7C54E,4
795558799D7A,3
79662DEC0A1B,3
7968DF6D2AD5,4
7970C0236A1F,3
79745179D7CE,3
79750A580EEA,5
7976C6FB117C,4
797AC1502EF2,4
797C07E1F6DB,4
79828CEB9FBB,4
79848F24BB9F,4
7987F926DA46,4
79887DA7C1B1,4
79890532CA7D,3
798A81F6D572,4
798D1DA1BE28,3
799138EA965E,4
7999CE056DE6,4
79A15CB80B4F,4
79AA889C2340,3
79B04B83078E,3
79B8EB97260A,3
79BF06DEF9AA,4
79CB3AFC6ABF,3
79CDD9460FB4,5
79CDFD13AE8D,5
79CF90622262,4
79D634E4575F,4
79DD90A5672B,4
79DD950E0FE3,4
79F15B520AB4,3
79F1EBED5921,4
79FB988CC40F,4
79FF99DF37EA,3
7A0493F083E6,3
7A07A59E5C5B,3
7A084B63F473,3
7A08512D4114,3
7A0D5E468AB3,5
7A0F3C54115A,3
7A0F4648B341,4
7A12DA743677,4
7A3E4D5F7F6D,4
7A425A58F136,5
7A532625FFDC,3
7A56F29D9707,4
7A5926192F3C,4
7A5D38D49C13,4
7A5DBFF57812,4
7A6334828D03,5
7A75826F5403,3
7A788F9A3894,4
7A7A3BA067F9,3
7A83EB6D2278,4
7A8637086DFA,4
7A96B668850C,3
7A9B42FE8719,4
7AA14225FB01,4
7AA48CB7269C,3
7AA7EC751B9D,4
7AB4115D825A,4
7AB5014A07DD,3
7AB88F053E8F,4
7ABE298D9C05,4
7ABE9F1D3F99,3
7AC3F8284F40,4
7ACD45D12DD3,4
7AD4CB4029C0,3
7AE4C8D9B286,4
7AE9C2E0846E,3
7AEBFE7B59D1,4
7AEC26540C49,4
7AF7BFC4BF8D,4
7AFEC882B9F5,4
7B078F57DA7D,4
7B0BDBE64C05,3
7B0D23FCA29B,4
7B12C9A10547,5
7B175B939A72,3
7B1A0CEA348A,3
7B279795EF91,4
7B2CB7ECC0B5,4
7B30DEB3D1F3,3
7B32DC6B83F6,3
7B3C62105341,3
7B3F3A80030B,3
7B4DD08B4A67,4
7B4FAE7A57C1,4
7B52C05A4BDB,3
7B57528DA2B1,4
7B5D27D241EA,3
7B5F5B33B566,3
7B6440A3F279,3
7B64BC831CD9,3
7B6F4F1F08FE,3
7B6F9C7801B2,5
7B751C9BE162,4
7B77B6E76249,4
7B828DD19BF2,4
7B864858BC20,5
7B869330F14A,4
7B8984E700BD,5
7B8DBB84E77E,4
7B8EC9B78501,4
7B8F7C1825BA,4
7B917D36C604,4
7BA662FCD635,3
7BAAA1C96089,3
7BAB116B663D,3
7BB00D6357FC,4
7BB954F6C5EF,4
7BBCDFAA20C3,4
7BBDEA554F80,4
7BC6842C3297,4
7BC73C8FBDBC,3
7BCA4D717649,4
7BCDFDF03FBC,3
7BCFD0C9880F,4
7BDCBAD204BB,2
7BDDEB63EE13,4
7BE42605E717,4
7BE6E9F93FE2,4
7BE7CE9DA4E9,4
7BEBFFA40896,3
7BEC28964B8F,4
7BF0B4AE6917,3
7BF3FF676633,4
7C12F166B5F3,4
7C1D05780C33,4
7C1EAA5096AC,4
7C1FF9F7C5C8,4
7C22432ACEED,4
7C25E532E66B,4
7C2AE05A5A26,3
7C3544BEFA37,4
7C3D428E13BC,4
7C499255C798,4
7C5DBB16CA97,4
7C6D2CC7B5A6,3
7C76C8F85EC2,3
7C7826E3F76B,4
7C7963A10D5E,4
7C7A000868BF,4
7C7B69674803,3
7C7D34EB1627,3
7C87868719A0,4
7C8C9A176F90,4
7C8E873E3A88,4
7C929E4D63A5,4
7C94E3190D66,5
7C9A64C54CB7,3
7C9E8F9D661F,3
7CA2BA44B1A6,3
7CA54081314B,5
7CBBF4E14697,5
7CBE5AD11805,4
7CD4B78938B6,4
7CDBC36566FF,4
7CDF01D1DB32,3
7CE82E687AFD,3
7CE8F1088A3E,4
7CEB4836BAFA,3
7CED441887D8,4
7CF49298CBEF,3
7CF49BA27233,4
7CF8EEE92A86,4
7CFE08CE9D0E,5
7D0190DF4E7D,3
7D078233C975,4
7D0E449754CD,4
7D1925281627,4
7D232CE603BB,4
7D2794FBFEB4,4
7D2CD1D3A4F3,3
7D2D54F2F50F,3
7D3F52D8F662,3
7D462AA4E1FC,4
7D4CB386BB17,3
7D537E539C9B,4
7D577B9D3888,5
7D5909D8FBA3,4
7D5947A4060E,4
7D5D980FD05F,4
7D609EE1A5EC,4
7D6CAE9CA2C1,4
7D737972C0CE,3
7D83374556C1,5
7D92AFA8EB0C,4
7D95539DC1AE,5
7D9D5DFB9B6F,4
7DA14E1D6FA0,5
7DA4B734D5B3,4
7DA61B775AB2,4
7DA7F08F38D2,3
7DB352480689,4
7DB938B61150,4
7DD12D888212,3
7DE4F9A8CDEC,3
7DE9E964097A,4
7DF03EFCA553,4
7DF12B42AB72,4
7DF54B9223DC,4
7DFEAD13F3D6,3
7DFF4F286469,4
7E026B760EA0,3
7E0447C178D8,4
7E08C001A673,5
7E1386249DA8,4
7E1F0C3CC6D0,3
7E2A0EF24A0F,4
7E39CBA95CB1,5
7E3CDEFECEC6,4
7E46229A7CA5,4
7E558B4E7009,5
7E5E88E27A8F,4
7E7976B1BD71,4
7E7BE5817CF8,4
7E7C67A0DC16,4
7E8238B5BA1C,5
7E8A0A0A9A43,4
7E8ED7CA1E70,4
7E978C5E7761,3
7EA257CB8491,3
7EA35A78AEF8,3
7EA5429CA87B,5
7EA804FD13A8,5
7EA81DEDF997,5
7EA90813B62A,3
7EA9C3EDA163,4
7EAF43DBF89C,5
7EB7891E8D16,4
7EC12CB2D9B0,3
7EC8390E36AA,4
7ECE5C64E150,4
7ED41458ABAF,4
7ED6F7BA72F9,3
7ED81049325E,3
7EDC154C0632,3
7EDF56FCB4AC,2
7EE10745D09E,4
7EE30A511B75,4
7EEC3E21D0C6,3
7EEC55B04308,3
7EEE11CF0775,3
7EEF498A0C92,4
7EFA9BE7A23F,4
7F034CF1ECE0,3
7F0CB07D9B67,3
7F139940D2FE,4
7F1808A53482,4
7F22BF0859BB,4
7F23522935FD,4
7F2AF2E21E2B,3
7F2C3D877C97,4
7F375C57B28A,5
7F3E86846794,5
7F3F990451F6,4
7F438CA11201,4
7F4479488C31,4
7F4608EA5743,3
7F47FC448059,4
7F4E3283ECE3,4
7F523261B071,4
7F539C089AFF,5
7F5C09BED8AE,4
7F616F0C4D8F,3
7F63036D0C59,5
7F658EA3F2EA,4
7F7B48A486BE,3
7F87920E2DFA,3
7F8AD2B6CCCC,4
7F8F42E38A0A,3
7F974959003A,4
7FA0313E733E,3
7FA3E6DDC0B6,3
7FA6B07F2373,3
7FB02EF0CF58,4
7FB5A53C6DD8,3
7FC7FFE08C80,4
7FCE22059A5B,3
7FD41B78B3A4,3
7FD4A314D751,4
7FEB91640AAE,3
7FF21C0ABC9E,5
8.30881E+11,3
8.71311E+11,4
8.91E+13,3
8.97E+16,4
800D1BAA86C4,3
80118749FB42,4
80144F17A71C,4
801C34D883FD,4
801DA1EF0C47,4
8026F9CF4C95,4
80270A6CC6EF,4
8027D8B7844F,2
802E234C4BB9,3
80368BCB869B,4
803C3E9E14B2,3
803FCF571644,4
80510BCCEA59,4
8051853E8AF7,4
8060648FFE0D,4
80619550D955,4
8061D44308E9,4
8062735D7B3E,3
80664125F8D0,3
80667AD3FFD8,4
8075A44B3D4E,5
80762DA00183,4
807EB6CA95EB,4
808052FD74DF,4
80877A1F0A7D,4
80889A79B329,4
808E8ED91EED,4
80905F810672,4
80935ABC7D39,4
8093D01B2742,4
80AB29F23E1E,3
80BA1C4DB6F0,3
80C861916EB4,3
80CAF7FFFD56,4
80D1357B10A0,4
80D2FE30F665,4
80D55B272621,5
80D5ECB994F3,4
80DCC4992B10,4
80E2B7016611,3
80E51C7379CD,4
80F2427F337D,5
80F8E7B1ABBA,3
80FCBE64AC16,3
80FE1A70F85C,4
810142FCE213,4
8104E64577EB,4
81122C8AD46A,4
811EA43C1813,3
8129CE323993,3
812CBC21EE50,3
8135441CED7B,3
8136D5F6F7A4,3
81407E5C8299,4
815AB04BFBF3,4
815EE0AF066F,5
81720D00C09E,4
8172F9426183,4
8175DAF201D2,3
8182360CC270,3
8192F4D79528,5
81A41F6CFC71,3
81A723D57718,4
81B5E59B9ACB,4
81C5893C9CF5,4
81C85E0925CC,5
81D05263142A,3
81E073241214,3
81EB648B5B51,5
81EFE876B2CE,4
81F8C7B45A58,5
81FD42FF7DBF,4
8201C5613F2C,4
82069370B661,3
821096176D61,4
821366C0A216,4
82177357AAB8,3
822440E5EF9F,3
82280B54C392,5
822A901609CD,3
823A09BFA77B,3
823C62BADB7E,4
823D54325D65,4
823E2D5A4722,4
82457B1EB82B,4
8248E7E6E2A0,3
824DAEDF9E75,4
824F5CC94C0F,3
8252036912DC,5
826100BD96F9,3
82618B162AAC,3
826C0231C0BE,4
8279663F8F18,3
827C8F96A128,4
827DB1A83F7A,2
8281BBB80A67,3
82894F0260CF,4
828F31F78F78,3
828FE7B8D02C,4
8290407C0F6B,5
8296F0F59F3D,4
829A1FD8A7EF,4
829D60F08792,4
82A577255345,4
82BBC3EC5C3A,3
82C8D991C949,4
82CBA25E2806,5
82D51CA85C5C,4
82DC5A71EDBA,3
82E1E80B9F3B,5
82E21B844F8E,4
82EA455D26AA,4
82EA4B643F77,4
82EB399A8961,4
82F18DAE70E4,5
82F1B8436E48,3
82F7210163B5,4
830F3C15936F,3
831456662FB5,4
8315EB545E9D,3
8315F09ED7A6,5
831F54B2B19D,4
8327864CB51A,4
832BF7151D40,5
8331F4B3ADFC,3
833696A5748C,3
833EF924344E,3
83460DEC7009,4
836389DC45F4,3
836FC7F5F535,3
837A4ADE887E,3
83821661B8F5,5
8386ED5577DF,4
8387BDBA7F9B,3
83882CA03A48,4
838A96E95C09,4
838FEC2EF38E,4
8391AA01FFCF,4
8398E04E5365,4
839908CBDB40,3
839F4F7F7DD7,5
839FBFBB7054,4
83A08732498F,4
83A7376E9454,4
83AAAD315F57,3
83AE9B85F6FD,5
83B0293B9D2F,4
83B1E7A4E840,4
83B32016A5D1,4
83B913544D0A,3
83BB96F966DB,4
83BE91B3EF1F,4
83C27F297E94,4
83CAAFEF8194,4
83D78B6382F4,5
83D8EED426D9,3
83D933BD5B81,3
83E0907005B6,3
83EC644E325D,4
83ED986D8BC0,4
83F4F29E9662,4
83FA1948A3F4,4
840A520F0D99,4
840ADB958D7C,4
840BD934198B,4
841618F63777,3
841F9E15D42E,3
842D4576CB4E,4
842FD7CFFDDB,3
84305C417C4B,4
8430D63288D2,4
84367AEE6898,4
843F8AFA3905,3
844406CFDCD9,4
844CC1FA570F,3
845A0E7E3013,5
845A6CB0C648,4
845CC4EB2039,3
846655D3F807,3
84705C9E9180,3
847AF2857FBF,4
8484FA8389A3,3
849228E9ADD8,4
84969F34483A,4
8498B3A8642D,5
849911F5126B,4
849BE041D1C8,3
84A0AE362A83,3
84A55E13EEC1,3
84A5803E6C6A,4
84A786DDC40D,4
84A96D976445,3
84B1E0E85878,4
84C2FE4B60BC,3
84C6F616721B,3
84CBD44248F2,3
84D2A6C75C67,4
84D460E228D7,4
84D821F541E7,3
84D827C2D12A,5
84D8BC64E749,5
84DA3A4E84CC,4
84DC56271CF8,4
84E693790A66,3
84EC5D05E3E2,4
85004BC426B1,3
8501E9EDF0FD,4
8508D4805CEC,4
85150B337E02,4
851CDCC848DF,4
851FFB9D96E1,3
8521B650F8A9,3
852F3C1EE704,4
85344BC765F7,5
853F856CA64C,3
8542D5615740,4
8554C275A365,3
855FF8C43FAE,4
8563982CE8C7,3
856462BFBBB1,3
85783DD810EF,3
857D1D3BC2C6,4
857F8C1E0A0A,3
857FAF7C385C,4
85800ECFE568,5
85808F0851D8,3
8586AF2475F3,4
858A41A513AF,5
858C24FE7A08,3
8593D649EBE4,3
85ACDB1C7BE4,4
85B0876A1FBA,4
85B3B76C4384,3
85B3EE483BEF,3
85B5621E1876,5
85B700BA5A7C,3
85C5BA416D54,3
85C8AC30C12F,4
85CC7B182ED6,3
85D7C9ADFE4F,5
85DB79959EEB,4
85E2FCE046E8,4
85E46E4774B2,4
85E48EAD158A,4
85E4A10D0918,4
85EB8DC94BD0,3
85EF5F2BDA22,3
85F4C57672EA,3
85F85936F1E6,4
86002C63D9C4,4
86052928ECB9,4
860691D518C6,4
860738F5857F,4
860E4F40B57D,4
861588AA9001,5
861B660C2E86,3
8621C5C419CE,4
8624013087D0,3
86245BB1A314,4
8624720F50AA,4
862995E50ECE,4
8644441AB019,4
864557850F63,3
864AF793CBA7,4
864B67B1FF46,4
864C2D595DF7,4
864E45D7BD5B,3
864EE35A4744,4
8650490FD98E,4
86542460611A,3
865E665B13F7,4
866B61E17B7D,5
866DC580CBF3,5
867777EC86C8,3
8679D5C9C9C7,5
867A58ACE30E,4
8680D4F9266D,4
86887AB8BE18,3
868D445794AB,4
86A24627502D,3
86A362AFF89F,3
86A511A55117,3
86A99FA674E5,4
86B56FCAE0E5,4
86B8E74548F4,3
86BB790A5875,4
86C3087B78A3,4
86C3CBD25A60,4
86D1F207868B,4
86D78A2CD591,3
86DACAE7097F,5
86DC4C84C053,4
86E5ADAE8206,5
86FB71F29A12,3
86FE14E918D1,4
86FF8C35A885,3
87055E1EDAC2,4
871097AE113C,3
871287046F85,4
87186C957B20,3
871B7DB49A3F,4
871CE2BE3370,4
87251EF8082E,4
87258EA0A73C,2
8726B24BA724,4
8727FFFF8441,4
872A3AAEC127,5
872AED166FA6,5
872D2382D49E,3
872F02B58AA6,4
87301169FEAA,5
87328D07C574,4
8737264DDCD4,3
8742BE58A671,4
8745FC479838,3
8751DABF6F73,4
876A650B692E,5
876BE44293AE,4
876EB8B99AC6,3
877D7E614694,3
877E5E24D71D,4
8783D7E09D7E,4
878757F074DB,4
878EF77AEFED,4
8793444EF088,4
87947A34CAEA,3
87958B77E2DC,4
879899ED7AEF,3
8799ED61A608,5
87A2153DC6CF,3
87A3A28A5EB8,3
87A8B315A26E,3
87A974F87B12,3
87AF2FEABA83,3
87B3B5E45156,5
87B5969668D7,4
87B830921FBA,5
87B9974CE965,3
87C4CE3E96BE,3
87C607A0EF62,4
87C7180CD212,3
87CA45AA5B23,4
87D07D40F15E,4
87D436B64CB4,4
87DC9D17D46E,3
87E637213D66,4
87F69F495958,3
87F826CDE47A,4
8805BDE4E251,4
880E4340D062,3
880F6C543080,4
8812C76524F0,3
8814CF59BC3B,4
881C594055EB,4
8822513C8D85,4
88273D2F8BB4,3
883880ACBA01,3
883D374AC02F,4
883E45198895,3
884190375DAB,3
8846B3225DEB,5
884E6C7D3160,4
885CBDD4A297,4
886FED68C229,4
8871239EBCA5,4
88816FFD8A5C,4
8882BE4360A5,4
88860671767F,3
8886AD6E3BF1,4
888D36BD7FD3,4
88910DE4976E,4
88990A944CC0,3
88A4F79B5203,4
88B0F016492E,4
88C4EAEB95A1,3
88C9F52F748F,4
88D0417284B4,4
88FA9C1FF56D,4
88FC05DDCC92,5
88FCD4D35128,4
88FD7FAAFA90,4
890BA90FED9D,5
890E9CBF7BF8,5
89152EA3528E,3
891AEC9CAFC5,3
8925498D8C36,3
8930F3F9E554,3
89326D7277B1,3
893B6A0CDB2D,4
8945D160056D,4
89593AEC5E89,5
896B223BF708,3
896F322AE281,4
897004C788FB,5
8971626EE759,3
8975E6D0380E,4
89822D57FE56,3
898BBCB60510,4
898FBF6ECEEE,4
8999E5263723,4
899C33966AE0,3
899D394E518E,4
89A1E2B6F0A1,5
89A31DD6C8E1,3
89AB334EE7ED,4
89B939843B8D,4
89BED1950DFE,3
89C191C7957C,5
89C55AA2CA12,3
89C921B360F7,4
89CD5C5D9180,4
89DD12847D93,4
89DF30396BAE,3
89E1708E4BCA,3
89E1BF0D40C8,4
89E1CF43B214,4
89E73E0B8EF5,4
89ECFD2A6D68,3
89EEA7194D7C,4
8A00BBFCFABB,4
8A06243FE484,2
8A0A3FE01FE7,3
8A0F7E327BC5,4
8A10A65857EE,4
8A11B24EEE66,5
8A142C377525,4
8A16C162C867,3
8A16CDB6F50B,4
8A1DE798ADA5,3
8A20964F35B1,4
8A2979AB26BE,5
8A3392CDCCF1,3
8A33C5C1A579,4
8A40C9A48BC3,4
8A44EA466431,4
8A459F1BFC23,4
8A468F18FF8D,5
8A4C6D3B4469,4
8A4C87E23966,3
8A4D99910F10,3
8A4E9D1BB2B2,4
8A516907464A,3
8A57EE89F26C,3
8A63149E402C,5
8A64F8D74D5B,4
8A6AAA29FBB2,4
8A6BD40A8B7A,3
8A7433E0DF67,3
8A745CBCD81E,4
8A77BC846EF0,5
8A8109553B2D,4
8A8644A0E3D4,4
8A89EF004B9C,4
8A8D7134E77C,4
8AAA87E056FD,4
8AAB8EE320C1,4
8AB95D7C4CA6,4
8AE119913109,4
8AEFA9EA182D,3
8AEFE911A7ED,2
8AF3FAAA529A,3
8AF4B766BF21,3
8B01E218767C,3
8B05C662379D,3
8B095EB24288,3
8B194A531EC1,5
8B2CB9C1F189,4
8B3383F07C51,3
8B3DB5B8F0B7,3
8B477C53521B,2
8B48AD97F01C,5
8B48DC44951A,3
8B495F122E5B,5
8B4A257DC797,4
8B4B5C6DD5DA,3
8B4E52225236,4
8B537610A20A,5
8B58FBDF6414,3
8B5B15211390,4
8B615331164C,3
8B74BC1E0166,4
8B8155332486,3
8B81ECA8E78D,3
8B8B965BCDF4,4
8B8D65CD4BDA,4
8B9455709423,4
8B98BA980EB9,3
8B9D13065168,4
8B9EEF86DD66,3
8BA0BFC49C4F,4
8BAAA0D5D6C4,3
8BB4CE5D8355,4
8BB4FACB073C,3
8BB53C15BE15,3
8BC25F3822AD,4
8BCB7962E7E3,4
8BCC11CF4350,3
8BCE4A1BBB8E,3
8BD27AA126F7,4
8BD74B7B3DE2,4
8BDA09CC9FD2,4
8BE5C35F126C,5
8BE78B7C2ABB,3
8BE96D64F102,4
8BEA456945B0,3
8BEC48C6C5E9,3
8BF2D128CAEC,4
8BF8505849C8,4
8BFAB96C9341,4
8BFF78A27A8B,5
8C003FEE68D7,4
8C0EA954AEF8,4
8C15FC3C3BCB,5
8C164B08A8BD,3
8C1E5AD4174A,3
8C21145A08FA,4
8C215301594E,4
8C23517167EF,4
8C2D0E1314DB,4
8C3943289925,4
8C3993109983,3
8C419632B296,4
8C42568E1362,3
8C476636EA8F,3
8C47976A1F6D,4
8C4C7081A2AF,4
8C4ED47912C3,3
8C5088CDA686,3
8C54B0F3D1D3,4
8C5FF7AD4E99,3
8C61F2374230,5
8C700479696A,4
8C702C379B8A,3
8C71CB303712,3
8C79D66ECC0B,4
8C887CDDBA32,4
8C928B2D6AB9,4
8C9F3C1C03BF,3
8CA5DF6BAB4D,4
8CA7DA405671,4
8CAF09D8BEE8,3
8CB337D8D65C,3
8CB363DF204D,4
8CCB7E601107,4
8CCF9900F220,3
8CDB88E77EE3,3
8CE67A7B4BDF,4
8CE968DB99AB,3
8CEB8AAC385C,3
8CEF5FC94454,3
8CFD338AFB98,3
8CFFE7AE6128,3
8D02DCC6275E,4
8D0E04684275,4
8D11A578A7FF,4
8D12DB28E3A2,4
8D13461BD81C,3
8D1AFB0201C0,4
8D1BE4C96059,4
8D1F74040579,4
8D2143211365,4
8D260545092F,4
8D2C20BDCDE0,5
8D384941F7F6,4
8D47E7F9968F,3
8D49AD0975A1,3
8D4DEBDCF603,3
8D507482923B,4
8D509BBA7DD5,3
8D69EF890AAA,3
8D8BF05B7936,4
8D8E0FEE6BD5,4
8D8EC1F1E36A,3
8D99FEDB5FE9,4
8D9BFCD85CAE,4
8DA0993625FF,4
8DA0B80420FC,3
8DA298718DD7,4
8DB8768A7649,4
8DBEE30EF6A7,3
8DC48882E2F7,3
8DD65866A83A,3
8DD7745DFCDF,4
8DD8AC01540E,3
8DDF38ABED0E,4
8DF155F94446,3
8DF397BE5387,4
8DF39EDCEE7D,4
8DFC402F09AB,4
8DFCC03C34D8,5
8DFFA4FB6135,4
8E053EA4FE6F,4
8E1560B7C2E1,4
8E1908F2616E,4
8E1B32095441,4
8E20AB58A907,4
8E2246CF7F85,4
8E280425BFBF,3
8E35C504B480,5
8E3A5F23A705,4
8E3D55B11AEE,4
8E536E1B7AFE,3
8E555DA6ED4D,4
8E5637455B8E,5
8E572B0D4250,4
8E5816188853,3
8E6166FA732A,4
8E61C7C0F57F,4
8E634C8CED65,4
8E64BE4119C3,4
8E668341EE05,4
8E73ED6F2FCC,4
8E77B1B19F32,4
8E7A674BF659,3
8E81EB46243D,4
8E8321EFF66E,4
8E89A7A62A82,3
8E9007F863C7,4
8E98853DF374,3
8EA083F14784,4
8EA41EF1EC70,3
8EADDF7F6FB7,5
8EB22AFF2A96,5
8EB647435835,3
8EB73A991757,4
8EBF990F1622,4
8EC7A8075CAD,4
8ECC067F27E1,4
8ED19683D8A7,4
8ED6445B91AD,4
8EDAB25CCB08,3
8EDD5A7B2310,3
8EF4E5DEB3D3,4
8EF775DCEAF5,3
8EF7C2316736,4
8EF7F6812DE9,4
8EF89B5F5E21,5
8EF9BE158AD3,3
8EFD48D53319,4
8EFDE74335BD,3
8EFE0973A57A,3
8EFF66B61E7D,4
8F05747D5AE1,4
8F13AAF260A1,4
8F16365E363D,3
8F189C6F9E85,4
8F1B3DEA0508,3
8F2132376B0C,5
8F2FCF066A81,4
8F350047E2C7,4
8F36773A007F,3
8F40BA1ECB08,4
8F456999E008,4
8F45D2644332,4
8F4912F74D42,4
8F4B595CF9E7,4
8F4D8B1065BB,4
8F5794D959A1,4
8F584A5648B9,4
8F5B92D7513B,4
8F60DD600C3B,4
8F78D1ABFDB6,4
8F7C21724491,4
8F85E4509835,4
8F88ABD06CED,5
8F8B11DD9ACC,5
8F8BCC081DC6,3
8F91417B8A7D,5
8F9F5B885FA9,3
8FA214DB6E8B,3
8FA7B3E4FC78,3
8FAAAECA64BD,4
8FB706C890A2,3
8FBA79DE20E6,3
8FC5C278EFCF,3
8FC654F1B091,4
8FD417FC6A03,3
8FD5B5C10AF2,4
8FD62BC04585,4
8FDE3B793E4C,2
8FE1C585E552,4
8FE49A2999D0,3
8FE60434BEFF,2
8FEC3A849513,4
8FED07B315E2,3
8FF1FA6E84FB,4
8FF38F8470E2,3
8FF9315CDCAF,4
8FFDA5B9D359,4
9.33848E+11,3
9.74383E+11,4
9000217714BE,3
9003CAD2E74F,4
900853D24E86,3
900EE82A7C8D,4
901790F023DD,5
9019F9FEA638,4
901E4717A246,3
90345B5B064D,5
903B04C2AA48,5
9049E16579D4,3
905D77AA5E83,4
906B27CFFFA0,3
906E7C2C57D6,4
9072C97C4481,3
9075A6EEB3C5,3
90764819E3A9,3
907B493FEF99,5
908906779AB1,4
908C91AF86BC,4
908CA741DAF6,4
90978A2F8599,3
90A21329D7C8,4
90A45BE42FCA,4
90A67909259E,4
90A986A7470B,3
90A9BF35582F,4
90B0118A8C55,3
90C32C97725A,5
90C423514A8D,3
90C942265780,4
90CE234C9684,5
90D16D754BBA,5
90D83C644ECF,4
90DB680F14F5,3
90E5BB6CBE11,3
90ED5CDDE123,5
90F900708083,3
90FD792769FF,4
91010998BF86,4
910189559FBD,4
9107A1C2DD9C,4
9114D5C32D36,4
91176971F6BA,4
911CF138D0AE,3
9124F45B4832,4
9127434E8CF8,3
91377BE7D4ED,4
9145AB74E1DA,3
914D457FE4DC,3
9151F588041F,5
9165D265E932,4
9167D9F70613,3
9168DF355F2F,3
916958737B60,4
916CDD686404,4
9172095B8522,4
9174D620243B,3
917524B223F8,5
91755A979CF5,4
917DE223C943,4
917F3695D84D,4
917F50B27723,4
91893044CA95,4
91962F622C5A,3
91A00DFD46DC,4
91A7412303BD,4
91A780360B9E,2
91AC63E82AC2,4
91B00B44402B,4
91B15D1BDD98,4
91B1F82B2CF1,5
91B840A41637,3
91B88A23A5E4,3
91CD65156E4B,4
91E61EF42E33,4
91EB3DE61286,4
91ED6A6E4B3A,3
91F5038B20AF,4
91FA9C603A6B,4
92017C74CF22,4
920839AC2871,3
920E71AABE39,4
920F1ACDF4E4,3
9222915C4C76,4
9229E9E6F30D,3
923043ECE82F,4
9230E5F2AC7F,3
9235C87BACDF,4
923948B18A6D,4
9254D9526E87,4
9256EDDD856B,4
9258984A6CEB,4
9258C64F577F,4
9259FAACA3D3,4
926AD76F8E36,5
9271B11A158B,3
92800D9CB22E,4
9281F68924D1,4
9288FF19115E,3
928C9AE07FE0,4
92933212F4D9,4
92970638812,3
92A78941DF77,4
92A9A90A1ABB,4
92AD77013CEE,4
92B407AFBCBE,3
92B72DE78204,3
92BA1245F66C,4
92BBD78A3499,4
92BFE3DA469F,3
92C09304882D,3
92C94CAD934B,3
92D79549D7F3,4
92DB57DCD12B,4
92DFAC1BCB02,4
92E1CFD27E95,4
92E97E947628,3
92E9A4B7A6D0,5
9306D72EC3E7,4
930B1E8914CA,4
930B801F059A,4
930F6F0E29D5,4
93106B20FE87,4
93112F2AC395,4
931ABBB91FAA,4
931D5E447FA7,3
9327A79BF065,4
9329A9DD13F2,5
932ACB9DEA12,3
932D13D609F6,4
93385DED39E7,4
933E9F407D2D,4
934168169D89,4
9343CC458B7E,3
934980B8A79A,4
934A9AF419EA,3
9359778E21C2,3
935C66D249E1,4
9365B0297C47,3
9378EAFFDFB6,5
9382CB04D6B4,4
93863972F6EF,4
9394F1006E9B,3
9396FCEB118A,4
939B172F88F0,4
93A96D8DCA78,5
93A9B27859BB,3
93AC62CB1702,4
93AE46205ED2,4
93AEAAB8F1D2,4
93B11461B925,4
93B23DB0F67B,3
93B4EABFBBF3,3
93BEF2162D6C,4
93C0100883BB,3
93C0F32F4CBB,5
93D6E4071601,3
93D9AC33BF71,3
93E101B6AB4E,4
93E6151BC67E,4
93ED5FEC058E,5
93F0E3B4826D,4
93F5F89369D9,3
93FB5B058E50,5
94000E9DF26E,3
9400D174DEC9,5
9401DDD45E43,4
9402AF49F2B6,3
9414386BFE05,5
94208F2B5E80,3
9420CADEF8F6,4
